,CH1,CH2
Second,Volt,Volt
1.03601e-01,0.00e+00,5.04e+00, 
1.04001e-01,0.00e+00,4.96e+00, 
1.04401e-01,4.00e-02,5.04e+00, 
1.04801e-01,0.00e+00,4.96e+00, 
1.05201e-01,4.00e-02,4.88e+00, 
1.05601e-01,0.00e+00,4.88e+00, 
1.06001e-01,4.00e-02,4.80e+00, 
1.06401e-01,0.00e+00,4.80e+00, 
1.06801e-01,4.00e-02,4.80e+00, 
1.07201e-01,0.00e+00,4.80e+00, 
1.07601e-01,0.00e+00,4.72e+00, 
1.08001e-01,4.00e-02,4.72e+00, 
1.08401e-01,0.00e+00,4.72e+00, 
1.08801e-01,0.00e+00,4.72e+00, 
1.09201e-01,4.00e-02,-8.00e-02, 
1.09601e-01,0.00e+00,-8.00e-02, 
1.10001e-01,4.00e-02,-8.00e-02, 
1.10401e-01,4.00e-02,-8.00e-02, 
1.10801e-01,0.00e+00,0.00e+00, 
1.11201e-01,0.00e+00,-8.00e-02, 
1.11601e-01,4.00e-02,0.00e+00, 
1.12001e-01,0.00e+00,-8.00e-02, 
1.12401e-01,4.00e-02,0.00e+00, 
1.12801e-01,0.00e+00,-8.00e-02, 
1.13201e-01,4.00e-02,0.00e+00, 
1.13601e-01,0.00e+00,0.00e+00, 
1.14001e-01,4.00e-02,0.00e+00, 
1.14401e-01,4.00e-02,0.00e+00, 
1.14801e-01,0.00e+00,-8.00e-02, 
1.15201e-01,4.00e-02,0.00e+00, 
1.15601e-01,0.00e+00,0.00e+00, 
1.16001e-01,0.00e+00,0.00e+00, 
1.16401e-01,4.00e-02,-8.00e-02, 
1.16801e-01,4.00e-02,0.00e+00, 
1.17201e-01,0.00e+00,-8.00e-02, 
1.17601e-01,0.00e+00,8.00e-02, 
1.18001e-01,4.00e-02,-8.00e-02, 
1.18401e-01,0.00e+00,-8.00e-02, 
1.18801e-01,4.00e-02,0.00e+00, 
1.19201e-01,0.00e+00,-8.00e-02, 
1.19601e-01,2.00e+00,4.96e+00, 
