,CH1,CH2
Second,Volt,Volt
6.40000e-06,2.08e+00,4.88e+00, 
6.42000e-06,2.00e+00,4.96e+00, 
6.44000e-06,2.04e+00,4.96e+00, 
6.46000e-06,2.00e+00,4.88e+00, 
6.48000e-06,2.08e+00,4.96e+00, 
6.50000e-06,2.00e+00,4.88e+00, 
6.52000e-06,2.08e+00,4.88e+00, 
6.54000e-06,2.00e+00,4.96e+00, 
6.56000e-06,2.00e+00,4.88e+00, 
6.58000e-06,2.08e+00,4.96e+00, 
6.60000e-06,2.00e+00,4.88e+00, 
6.62000e-06,2.08e+00,4.96e+00, 
6.64000e-06,2.04e+00,4.96e+00, 
6.66000e-06,2.00e+00,4.88e+00, 
6.68000e-06,2.00e+00,4.88e+00, 
6.70000e-06,2.08e+00,4.96e+00, 
6.72000e-06,2.00e+00,4.88e+00, 
6.74000e-06,2.04e+00,4.96e+00, 
6.76000e-06,2.00e+00,4.96e+00, 
6.78000e-06,2.08e+00,4.88e+00, 
6.80000e-06,1.96e+00,4.96e+00, 
6.82000e-06,2.12e+00,4.88e+00, 
6.84000e-06,2.00e+00,4.88e+00, 
6.86000e-06,2.04e+00,4.96e+00, 
6.88000e-06,2.00e+00,4.88e+00, 
6.90000e-06,2.04e+00,4.96e+00, 
6.92000e-06,2.00e+00,4.96e+00, 
6.94000e-06,2.04e+00,4.88e+00, 
6.96000e-06,2.00e+00,4.88e+00, 
6.98000e-06,2.08e+00,4.96e+00, 
7.00000e-06,2.00e+00,4.88e+00, 
7.02000e-06,2.08e+00,4.96e+00, 
7.04000e-06,2.00e+00,4.96e+00, 
7.06000e-06,2.04e+00,4.88e+00, 
7.08000e-06,2.00e+00,4.88e+00, 
7.10000e-06,2.08e+00,4.96e+00, 
7.12000e-06,2.04e+00,4.96e+00, 
7.14000e-06,2.00e+00,4.88e+00, 
7.16000e-06,2.04e+00,4.88e+00, 
7.18000e-06,2.00e+00,4.96e+00, 
7.20000e-06,2.08e+00,4.88e+00, 
7.22000e-06,2.00e+00,4.96e+00, 
7.24000e-06,2.08e+00,4.88e+00, 
7.26000e-06,2.00e+00,4.96e+00, 
